2007-09-26,283.019165
2007-09-27,282.690399
2007-09-28,282.575836
2007-10-01,290.187317
2007-10-02,291.103882
2007-10-03,290.919556
2007-10-04,288.433868
2007-10-05,295.915833
2007-10-08,303.671753
2007-10-09,306.441376
2007-10-10,311.527313
2007-10-11,309.838654
2007-10-12,317.504913
2007-10-15,308.897186
2007-10-16,306.849854
2007-10-17,315.55722
2007-10-18,318.615753
2007-10-19,321.151245
2007-10-22,324.159973
2007-10-23,336.62326
2007-10-24,336.648163
2007-10-25,333.006805
2007-10-26,336.040436
2007-10-29,338.346802
2007-10-30,346.087769
2007-10-31,352.179932
2007-11-01,350.292023
2007-11-02,354.296997
2007-11-05,361.470123
2007-11-06,369.509979
2007-11-07,365.101501
2007-11-08,345.624512
2007-11-09,330.7453
2007-11-12,314.854858
2007-11-13,329.041656
2007-11-14,319.641907
2007-11-15,313.649353
2007-11-16,315.631927
2007-11-19,311.75647
2007-11-20,323.059082
2007-11-21,329.026733
2007-11-23,337.086517
2007-11-26,331.7565
2007-11-27,335.527374
2007-11-28,344.837463
2007-11-29,347.198608
2007-11-30,345.206085
2007-12-03,339.492493
2007-12-04,340.802582
2007-12-05,347.950806
2007-12-06,356.294525
2007-12-07,356.10025
2007-12-10,357.868622
2007-12-11,348.294495
2007-12-12,348.369232
2007-12-13,345.729126
2007-12-14,343.691772
2007-12-17,333.365479
2007-12-18,335.417786
2007-12-19,337.420258
2007-12-20,343.557251
2007-12-21,347.044189
2007-12-24,349.056641
2007-12-26,354.092773
2007-12-27,349.061646
2007-12-28,349.953278
2007-12-31,344.448914
2008-01-02,341.315674
2008-01-03,341.385406
2008-01-04,327.273285
2008-01-07,323.412781
2008-01-08,314.660583
2008-01-09,325.380402
2008-01-10,322.157471
2008-01-11,317.933319
2008-01-14,325.68924
2008-01-15,317.63443
2008-01-16,306.824951
2008-01-17,299.273254
2008-01-18,299.004272
2008-01-22,291.083954
2008-01-23,273.285645
2008-01-24,286.172363
2008-01-25,282.142456
2008-01-28,276.951904
2008-01-29,274.232117
2008-01-30,273.111298
2008-01-31,281.096375
2008-02-01,256.986755
2008-02-04,246.789978
2008-02-05,252.453735
2008-02-06,249.918243
2008-02-07,251.532196
2008-02-08,257.38028
2008-02-11,259.606934
2008-02-12,258.077667
2008-02-13,266.311798
2008-02-14,265.131226
2008-02-15,263.831085
2008-02-19,253.524734
2008-02-20,253.549637
2008-02-21,250.491104
2008-02-22,252.951874
2008-02-25,242.311752
2008-02-26,231.228302
2008-02-27,235.547119
2008-02-28,236.807388
2008-02-29,234.710251
2008-03-03,227.656693
2008-03-04,221.469879
2008-03-05,223.014084
2008-03-06,215.542099
2008-03-07,215.865875
2008-03-10,206.03772
2008-03-11,219.09877
2008-03-12,219.268127
2008-03-13,220.677841
2008-03-14,218.142349
2008-03-17,209.151047
2008-03-18,218.76004
2008-03-19,215.193405
2008-03-20,215.965515
2008-03-24,229.420074
2008-03-25,224.54834
2008-03-26,228.239502
2008-03-27,221.210846
2008-03-28,218.222046
2008-03-31,219.412582
2008-04-01,231.985458
2008-04-02,231.980484
2008-04-03,226.710236
2008-04-04,234.665421
2008-04-07,237.519714
2008-04-08,233.03154
2008-04-09,231.228302
2008-04-10,233.664169
2008-04-11,227.87088
2008-04-14,224.986694
2008-04-15,222.585693
2008-04-16,226.665405
2008-04-17,223.930649
2008-04-18,268.697845
2008-04-21,267.890869
2008-04-22,276.463745
2008-04-23,272.22464
2008-04-24,270.506073
2008-04-25,271.01416
2008-04-28,275.029114
2008-04-29,278.192261
2008-04-30,286.072723
2008-05-01,295.432648
2008-05-02,289.559662
2008-05-05,296.339233
2008-05-06,292.085205
2008-05-07,288.418945
2008-05-08,290.416443
2008-05-09,285.529755
2008-05-12,291.377838
2008-05-13,290.411469
2008-05-14,287.073975
2008-05-15,289.415192
2008-05-16,288.951935
2008-05-19,287.681702
2008-05-20,288.219696
2008-05-21,273.968109
2008-05-22,273.704102
2008-05-23,271.293121
2008-05-27,279.40274
2008-05-28,283.059021
2008-05-29,290.411469
2008-05-30,291.806244
2008-06-02,286.426392
2008-06-03,282.59079
2008-06-04,285.041595
2008-06-05,292.055298
2008-06-06,282.441345
2008-06-09,277.893402
2008-06-10,276.050293
2008-06-11,271.582031
2008-06-12,275.442566
2008-06-13,284.687927
2008-06-16,285.33548
2008-06-17,283.666748
2008-06-18,280.139954
2008-06-19,279.054047
2008-06-20,272.194733
2008-06-23,271.587036
2008-06-24,270.137451
2008-06-25,274.471222
2008-06-26,263.422638
2008-06-27,263.049042
2008-06-30,262.227112
2008-07-01,266.366608
2008-07-02,262.53595
2008-07-03,267.497345
2008-07-07,270.939453
2008-07-08,276.229614
2008-07-09,269.763855
2008-07-10,269.275696
2008-07-11,265.90332
2008-07-14,259.83606
2008-07-15,257.08139
2008-07-16,266.799957
2008-07-17,265.723999
2008-07-18,239.761322
2008-07-21,233.524689
2008-07-22,237.664169
2008-07-23,243.696564
2008-07-24,236.921951
2008-07-25,245.071411
2008-07-28,237.669159
2008-07-29,240.652969
2008-07-30,240.448746
2008-07-31,235.990448
2008-08-01,233.056442
2008-08-04,230.635529
2008-08-05,239.029068
2008-08-06,242.261948
2008-08-07,238.665421
